time,open,high,low,close
2026-01-01T14:06:00.000Z,158.207,158.244,158.195,158.232
2026-01-01T14:07:00.000Z,158.232,158.268,158.224,158.261
2026-01-01T14:08:00.000Z,158.261,158.304,158.239,158.287
2026-01-01T14:09:00.000Z,158.287,158.328,158.278,158.304
2026-01-01T14:10:00.000Z,158.304,158.344,158.294,158.324
2026-01-01T14:11:00.000Z,158.324,158.355,158.318,158.346
2026-01-01T14:12:00.000Z,158.346,158.387,158.336,158.369
2026-01-01T14:13:00.000Z,158.369,158.395,158.365,158.395
2026-01-01T14:14:00.000Z,158.395,158.427,158.386,158.426
2026-01-01T14:15:00.000Z,158.426,158.462,158.406,158.437
2026-01-01T14:16:00.000Z,158.437,158.458,158.427,158.452
2026-01-01T14:17:00.000Z,158.452,158.463,158.439,158.463
2026-01-01T14:18:00.000Z,158.463,158.492,158.459,158.486
2026-01-01T14:19:00.000Z,158.486,158.514,158.467,158.498
2026-01-01T14:20:00.000Z,158.498,158.530,158.498,158.529
2026-01-01T14:21:00.000Z,158.529,158.563,158.519,158.556
2026-01-01T14:22:00.000Z,158.556,158.607,158.552,158.583
2026-01-01T14:23:00.000Z,158.583,158.615,158.558,158.605
2026-01-01T14:24:00.000Z,158.605,158.638,158.588,158.623
2026-01-01T14:25:00.000Z,158.623,158.668,158.607,158.647
2026-01-01T14:26:00.000Z,158.647,158.692,158.637,158.677
2026-01-01T14:27:00.000Z,158.677,158.704,158.671,158.699
2026-01-01T14:28:00.000Z,158.699,158.733,158.675,158.718
2026-01-01T14:29:00.000Z,158.718,158.750,158.703,158.736
2026-01-01T14:30:00.000Z,158.736,158.782,158.732,158.770
2026-01-01T14:31:00.000Z,158.770,158.825,158.761,158.810
2026-01-01T14:32:00.000Z,158.810,158.856,158.793,158.841
2026-01-01T14:33:00.000Z,158.841,158.890,158.829,158.869
2026-01-01T14:34:00.000Z,158.869,158.896,158.860,158.892
2026-01-01T14:35:00.000Z,158.892,158.950,158.879,158.936
2026-01-01T14:36:00.000Z,158.936,159.005,158.926,158.980
2026-01-01T14:37:00.000Z,158.980,159.031,158.966,159.009
2026-01-01T14:38:00.000Z,159.009,159.048,158.992,159.037
2026-01-01T14:39:00.000Z,159.037,159.082,159.021,159.075
2026-01-01T14:40:00.000Z,159.075,159.115,159.053,159.102
2026-01-01T14:41:00.000Z,159.102,159.173,159.080,159.148
2026-01-01T14:42:00.000Z,159.148,159.207,159.132,159.190
2026-01-01T14:43:00.000Z,159.190,159.245,159.187,159.234
2026-01-01T14:44:00.000Z,159.234,159.292,159.216,159.283
2026-01-01T14:45:00.000Z,159.283,159.320,159.265,159.313
2026-01-01T14:46:00.000Z,159.313,159.369,159.307,159.360
2026-01-01T14:47:00.000Z,159.360,159.402,159.357,159.392
2026-01-01T14:48:00.000Z,159.392,159.447,159.379,159.443
2026-01-01T14:49:00.000Z,159.443,159.513,159.435,159.490
2026-01-01T14:50:00.000Z,159.490,159.544,159.487,159.542
2026-01-01T14:51:00.000Z,159.542,159.600,159.525,159.576
2026-01-01T14:52:00.000Z,159.576,159.634,159.566,159.628
2026-01-01T14:53:00.000Z,159.628,159.663,159.608,159.661
2026-01-01T14:54:00.000Z,159.661,159.710,159.649,159.693
2026-01-01T14:55:00.000Z,159.693,159.747,159.679,159.742
2026-01-01T14:56:00.000Z,159.742,159.799,159.726,159.782
2026-01-01T14:57:00.000Z,159.782,159.849,159.774,159.830
2026-01-01T14:58:00.000Z,159.830,159.882,159.818,159.875
2026-01-01T14:59:00.000Z,159.875,159.927,159.853,159.926
2026-01-01T15:00:00.000Z,159.926,159.976,159.926,159.967
2026-01-01T15:01:00.000Z,159.967,160.014,159.967,160.010
2026-01-01T15:02:00.000Z,160.010,160.077,159.993,160.070
2026-01-01T15:03:00.000Z,160.070,160.145,160.061,160.122
2026-01-01T15:04:00.000Z,160.122,160.187,160.118,160.166
2026-01-01T15:05:00.000Z,160.166,160.226,160.145,160.214
2026-01-01T15:06:00.000Z,160.214,160.277,160.211,160.272
2026-01-01T15:07:00.000Z,160.272,160.339,160.250,160.330
2026-01-01T15:08:00.000Z,160.330,160.395,160.323,160.374
2026-01-01T15:09:00.000Z,160.374,160.420,160.355,160.419
2026-01-01T15:10:00.000Z,160.419,160.464,160.413,160.461
2026-01-01T15:11:00.000Z,160.461,160.539,160.449,160.520
2026-01-01T15:12:00.000Z,160.520,160.571,160.497,160.562
2026-01-01T15:13:00.000Z,160.562,160.630,160.554,160.615
2026-01-01T15:14:00.000Z,160.615,160.672,160.596,160.669
2026-01-01T15:15:00.000Z,160.669,160.730,160.646,160.715
2026-01-01T15:16:00.000Z,160.715,160.799,160.693,160.781
2026-01-01T15:17:00.000Z,160.781,160.845,160.757,160.841
2026-01-01T15:18:00.000Z,160.841,160.884,160.821,160.883
2026-01-01T15:19:00.000Z,160.883,160.944,160.860,160.927
2026-01-01T15:20:00.000Z,160.927,160.986,160.918,160.975
2026-01-01T15:21:00.000Z,160.975,161.044,160.972,161.038
2026-01-01T15:22:00.000Z,161.038,161.096,161.020,161.094
2026-01-01T15:23:00.000Z,161.094,161.159,161.089,161.156
2026-01-01T15:24:00.000Z,161.156,161.220,161.144,161.213
2026-01-01T15:25:00.000Z,161.213,161.300,161.199,161.275
2026-01-01T15:26:00.000Z,161.275,161.340,161.258,161.320
2026-01-01T15:27:00.000Z,161.320,161.391,161.310,161.371
2026-01-01T15:28:00.000Z,161.371,161.426,161.347,161.425
2026-01-01T15:29:00.000Z,161.425,161.475,161.414,161.473
2026-01-01T15:30:00.000Z,161.473,161.548,161.455,161.539
2026-01-01T15:31:00.000Z,161.539,161.591,161.538,161.584
2026-01-01T15:32:00.000Z,161.584,161.640,161.566,161.629
2026-01-01T15:33:00.000Z,161.629,161.690,161.612,161.678
2026-01-01T15:34:00.000Z,161.678,161.745,161.654,161.744
2026-01-01T15:35:00.000Z,161.744,161.797,161.732,161.790
2026-01-01T15:36:00.000Z,161.790,161.873,161.773,161.858
2026-01-01T15:37:00.000Z,161.858,161.922,161.854,161.906
2026-01-01T15:38:00.000Z,161.906,161.973,161.889,161.963
2026-01-01T15:39:00.000Z,161.963,162.038,161.948,162.020
2026-01-01T15:40:00.000Z,162.020,162.082,162.005,162.081
2026-01-01T15:41:00.000Z,162.081,162.159,162.074,162.141
2026-01-01T15:42:00.000Z,162.141,162.193,162.137,162.191
2026-01-01T15:43:00.000Z,162.191,162.279,162.167,162.259
2026-01-01T15:44:00.000Z,162.259,162.320,162.236,162.316
2026-01-01T15:45:00.000Z,162.316,162.382,162.309,162.378
2026-01-01T15:46:00.000Z,162.378,162.448,162.365,162.429
2026-01-01T15:47:00.000Z,162.429,162.487,162.423,162.483
2026-01-01T15:48:00.000Z,162.483,162.553,162.475,162.535
2026-01-01T15:49:00.000Z,162.535,162.585,162.524,162.583
2026-01-01T15:50:00.000Z,162.583,162.673,162.560,162.649
2026-01-01T15:51:00.000Z,162.649,162.710,162.627,162.695
2026-01-01T15:52:00.000Z,162.695,162.770,162.683,162.759
2026-01-01T15:53:00.000Z,162.759,162.820,162.736,162.813
2026-01-01T15:54:00.000Z,162.813,162.881,162.788,162.875
2026-01-01T15:55:00.000Z,162.875,162.952,162.873,162.942
2026-01-01T15:56:00.000Z,162.942,163.019,162.932,163.002
2026-01-01T15:57:00.000Z,163.002,163.078,162.987,163.053
2026-01-01T15:58:00.000Z,163.053,163.122,163.036,163.114
2026-01-01T15:59:00.000Z,163.114,163.184,163.113,163.175
2026-01-01T16:00:00.000Z,163.175,163.254,163.158,163.239
2026-01-01T16:01:00.000Z,163.239,163.285,163.218,163.285
2026-01-01T16:02:00.000Z,163.285,163.357,163.269,163.346
2026-01-01T16:03:00.000Z,163.346,163.396,163.325,163.393
2026-01-01T16:04:00.000Z,163.393,163.457,163.389,163.438
2026-01-01T16:05:00.000Z,163.438,163.507,163.419,163.484
2026-01-01T16:06:00.000Z,163.484,163.562,163.459,163.546
2026-01-01T16:07:00.000Z,163.546,163.607,163.532,163.604
2026-01-01T16:08:00.000Z,163.604,163.665,163.604,163.646
2026-01-01T16:09:00.000Z,163.646,163.705,163.645,163.694
2026-01-01T16:10:00.000Z,163.694,163.750,163.674,163.744
2026-01-01T16:11:00.000Z,163.744,163.808,163.742,163.784
2026-01-01T16:12:00.000Z,163.784,163.841,163.761,163.837
2026-01-01T16:13:00.000Z,163.837,163.885,163.836,163.875
2026-01-01T16:14:00.000Z,163.875,163.916,163.852,163.909
2026-01-01T16:15:00.000Z,163.909,163.967,163.894,163.954
2026-01-01T16:16:00.000Z,163.954,164.025,163.933,164.007
2026-01-01T16:17:00.000Z,164.007,164.055,163.996,164.055
2026-01-01T16:18:00.000Z,164.055,164.126,164.043,164.107
2026-01-01T16:19:00.000Z,164.107,164.147,164.099,164.142
2026-01-01T16:20:00.000Z,164.142,164.212,164.128,164.188
2026-01-01T16:21:00.000Z,164.188,164.241,164.177,164.226
2026-01-01T16:22:00.000Z,164.226,164.283,164.202,164.270
2026-01-01T16:23:00.000Z,164.270,164.323,164.254,164.305
2026-01-01T16:24:00.000Z,164.305,164.375,164.291,164.351
2026-01-01T16:25:00.000Z,164.351,164.408,164.337,164.392
2026-01-01T16:26:00.000Z,164.392,164.441,164.383,164.433
2026-01-01T16:27:00.000Z,164.433,164.507,164.416,164.484
2026-01-01T16:28:00.000Z,164.484,164.556,164.461,164.535
2026-01-01T16:29:00.000Z,164.535,164.592,164.520,164.576
2026-01-01T16:30:00.000Z,164.576,164.615,164.568,164.605
2026-01-01T16:31:00.000Z,164.605,164.658,164.580,164.653
2026-01-01T16:32:00.000Z,164.653,164.709,164.632,164.688
2026-01-01T16:33:00.000Z,164.688,164.733,164.677,164.715
2026-01-01T16:34:00.000Z,164.715,164.751,164.715,164.746
2026-01-01T16:35:00.000Z,164.746,164.777,164.730,164.773
2026-01-01T16:36:00.000Z,164.773,164.831,164.762,164.811
2026-01-01T16:37:00.000Z,164.811,164.870,164.797,164.846
2026-01-01T16:38:00.000Z,164.846,164.887,164.823,164.880
2026-01-01T16:39:00.000Z,164.880,164.936,164.879,164.925
2026-01-01T16:40:00.000Z,164.925,164.952,164.920,164.952
2026-01-01T16:41:00.000Z,164.952,164.989,164.940,164.983
2026-01-01T16:42:00.000Z,164.983,165.025,164.967,165.022
2026-01-01T16:43:00.000Z,165.022,165.044,165.009,165.041
2026-01-01T16:44:00.000Z,165.041,165.066,165.017,165.065
2026-01-01T16:45:00.000Z,165.065,165.101,165.051,165.089
2026-01-01T16:46:00.000Z,165.089,165.134,165.077,165.126
2026-01-01T16:47:00.000Z,165.126,165.179,165.109,165.167
2026-01-01T16:48:00.000Z,165.167,165.206,165.160,165.204
2026-01-01T16:49:00.000Z,165.204,165.236,165.194,165.222
2026-01-01T16:50:00.000Z,165.222,165.251,165.209,165.242
2026-01-01T16:51:00.000Z,165.242,165.288,165.241,165.272
2026-01-01T16:52:00.000Z,165.272,165.311,165.248,165.288
2026-01-01T16:53:00.000Z,165.288,165.310,165.270,165.305
2026-01-01T16:54:00.000Z,165.305,165.337,165.303,165.327
2026-01-01T16:55:00.000Z,165.327,165.359,165.308,165.340
2026-01-01T16:56:00.000Z,165.340,165.378,165.316,165.362
2026-01-01T16:57:00.000Z,165.362,165.405,165.355,165.385
2026-01-01T16:58:00.000Z,165.385,165.427,165.381,165.407
2026-01-01T16:59:00.000Z,165.407,165.450,165.384,165.437
2026-01-01T17:00:00.000Z,165.437,165.460,165.435,165.458
2026-01-01T17:01:00.000Z,165.458,165.507,165.434,165.487
2026-01-01T17:02:00.000Z,165.487,165.537,165.482,165.519
2026-01-01T17:03:00.000Z,165.519,165.546,165.511,165.534
2026-01-01T17:04:00.000Z,165.534,165.563,165.512,165.555
2026-01-01T17:05:00.000Z,165.555,165.582,165.552,165.568
2026-01-01T17:06:00.000Z,165.568,165.590,165.547,165.578
2026-01-01T17:07:00.000Z,165.578,165.625,165.553,165.602
2026-01-01T17:08:00.000Z,165.602,165.652,165.590,165.633
2026-01-01T17:09:00.000Z,165.633,165.660,165.622,165.648
2026-01-01T17:10:00.000Z,165.648,165.675,165.642,165.657
2026-01-01T17:11:00.000Z,165.657,165.699,165.651,165.677
2026-01-01T17:12:00.000Z,165.677,165.711,165.673,165.705
2026-01-01T17:13:00.000Z,165.705,165.728,165.704,165.726
2026-01-01T17:14:00.000Z,165.726,165.754,165.714,165.731
2026-01-01T17:15:00.000Z,165.731,165.758,165.715,165.742
2026-01-01T17:16:00.000Z,165.742,165.770,165.742,165.759
2026-01-01T17:17:00.000Z,165.759,165.786,165.749,165.780
2026-01-01T17:18:00.000Z,165.780,165.805,165.769,165.798
2026-01-01T17:19:00.000Z,165.798,165.829,165.797,165.818
2026-01-01T17:20:00.000Z,165.818,165.852,165.800,165.842
2026-01-01T17:21:00.000Z,165.842,165.854,165.832,165.852
2026-01-01T17:22:00.000Z,165.852,165.884,165.838,165.860
2026-01-01T17:23:00.000Z,165.860,165.892,165.854,165.882
2026-01-01T17:24:00.000Z,165.882,165.892,165.869,165.888
2026-01-01T17:25:00.000Z,165.888,165.916,165.866,165.894
2026-01-01T17:26:00.000Z,165.894,165.915,165.872,165.905
2026-01-01T17:27:00.000Z,165.905,165.926,165.883,165.913
2026-01-01T17:28:00.000Z,165.913,165.927,165.900,165.923
2026-01-01T17:29:00.000Z,165.923,165.952,165.904,165.937
2026-01-01T17:30:00.000Z,165.937,165.960,165.922,165.946
2026-01-01T17:31:00.000Z,165.946,165.976,165.937,165.961
2026-01-01T17:32:00.000Z,165.961,165.980,165.947,165.965
2026-01-01T17:33:00.000Z,165.965,165.977,165.964,165.976
2026-01-01T17:34:00.000Z,165.976,166.006,165.956,165.996
2026-01-01T17:35:00.000Z,165.996,166.005,165.991,166.004
2026-01-01T17:36:00.000Z,166.004,166.031,165.992,166.024
2026-01-01T17:37:00.000Z,166.024,166.051,166.023,166.037
2026-01-01T17:38:00.000Z,166.037,166.062,166.027,166.060
2026-01-01T17:39:00.000Z,166.060,166.067,166.039,166.064
2026-01-01T17:40:00.000Z,166.064,166.095,166.050,166.079
2026-01-01T17:41:00.000Z,166.079,166.101,166.058,166.094
2026-01-01T17:42:00.000Z,166.094,166.132,166.084,166.111
2026-01-01T17:43:00.000Z,166.111,166.149,166.087,166.128
2026-01-01T17:44:00.000Z,166.128,166.136,166.112,166.128
2026-01-01T17:45:00.000Z,166.128,166.138,166.113,166.132
2026-01-01T17:46:00.000Z,166.132,166.164,166.108,166.154
2026-01-01T17:47:00.000Z,166.154,166.185,166.147,166.163
2026-01-01T17:48:00.000Z,166.163,166.183,166.149,166.165
2026-01-01T17:49:00.000Z,166.165,166.190,166.157,166.168
2026-01-01T17:50:00.000Z,166.168,166.192,166.165,166.183
2026-01-01T17:51:00.000Z,166.183,166.199,166.159,166.191
2026-01-01T17:52:00.000Z,166.191,166.207,166.179,166.192
2026-01-01T17:53:00.000Z,166.192,166.232,166.167,166.214
2026-01-01T17:54:00.000Z,166.214,166.251,166.206,166.233
2026-01-01T17:55:00.000Z,166.233,166.265,166.214,166.242
2026-01-01T17:56:00.000Z,166.242,166.249,166.217,166.248
2026-01-01T17:57:00.000Z,166.248,166.265,166.236,166.246
2026-01-01T17:58:00.000Z,166.246,166.289,166.228,166.264
2026-01-01T17:59:00.000Z,166.264,166.282,166.262,166.277
2026-01-01T18:00:00.000Z,166.277,166.300,166.265,166.289
2026-01-01T18:01:00.000Z,166.289,166.303,166.277,166.298
2026-01-01T18:02:00.000Z,166.298,166.318,166.284,166.316
2026-01-01T18:03:00.000Z,166.316,166.343,166.292,166.330
2026-01-01T18:04:00.000Z,166.330,166.331,166.310,166.330
2026-01-01T18:05:00.000Z,166.330,166.351,166.312,166.343
2026-01-01T18:06:00.000Z,166.343,166.384,166.322,166.365
2026-01-01T18:07:00.000Z,166.365,166.383,166.351,166.364
2026-01-01T18:08:00.000Z,166.364,166.385,166.351,166.372
2026-01-01T18:09:00.000Z,166.372,166.390,166.360,166.386
2026-01-01T18:10:00.000Z,166.386,166.410,166.368,166.409
2026-01-01T18:11:00.000Z,166.409,166.443,166.400,166.420
2026-01-01T18:12:00.000Z,166.420,166.428,166.414,166.421
2026-01-01T18:13:00.000Z,166.421,166.436,166.407,166.422
2026-01-01T18:14:00.000Z,166.422,166.447,166.415,166.437
2026-01-01T18:15:00.000Z,166.437,166.467,166.415,166.445
2026-01-01T18:16:00.000Z,166.445,166.467,166.434,166.467
2026-01-01T18:17:00.000Z,166.467,166.500,166.466,166.483
2026-01-01T18:18:00.000Z,166.483,166.502,166.473,166.495
2026-01-01T18:19:00.000Z,166.495,166.512,166.489,166.509
2026-01-01T18:20:00.000Z,166.509,166.522,166.493,166.511
2026-01-01T18:21:00.000Z,166.511,166.528,166.499,166.513
2026-01-01T18:22:00.000Z,166.513,166.539,166.489,166.533
2026-01-01T18:23:00.000Z,166.533,166.545,166.515,166.538
2026-01-01T18:24:00.000Z,166.538,166.565,166.527,166.546
2026-01-01T18:25:00.000Z,166.546,166.590,166.546,166.565
2026-01-01T18:26:00.000Z,166.565,166.600,166.555,166.577
2026-01-01T18:27:00.000Z,166.577,166.603,166.559,166.583
2026-01-01T18:28:00.000Z,166.583,166.626,166.563,166.605
2026-01-01T18:29:00.000Z,166.605,166.622,166.598,166.617
2026-01-01T18:30:00.000Z,166.617,166.644,166.604,166.630
2026-01-01T18:31:00.000Z,166.630,166.660,166.614,166.645
2026-01-01T18:32:00.000Z,166.645,166.664,166.621,166.651
2026-01-01T18:33:00.000Z,166.651,166.686,166.647,166.674
2026-01-01T18:34:00.000Z,166.674,166.724,166.670,166.699
2026-01-01T18:35:00.000Z,166.699,166.733,166.680,166.722
2026-01-01T18:36:00.000Z,166.722,166.759,166.713,166.735
2026-01-01T18:37:00.000Z,166.735,166.767,166.712,166.742
2026-01-01T18:38:00.000Z,166.742,166.768,166.723,166.752
2026-01-01T18:39:00.000Z,166.752,166.777,166.730,166.772
2026-01-01T18:40:00.000Z,166.772,166.784,166.760,166.775
2026-01-01T18:41:00.000Z,166.775,166.801,166.752,166.777
2026-01-01T18:42:00.000Z,166.777,166.814,166.762,166.802
2026-01-01T18:43:00.000Z,166.802,166.840,166.793,166.826
2026-01-01T18:44:00.000Z,166.826,166.840,166.802,166.828
2026-01-01T18:45:00.000Z,166.828,166.861,166.817,166.851
2026-01-01T18:46:00.000Z,166.851,166.870,166.846,166.859
2026-01-01T18:47:00.000Z,166.859,166.889,166.847,166.874
2026-01-01T18:48:00.000Z,166.874,166.897,166.850,166.882
2026-01-01T18:49:00.000Z,166.882,166.912,166.882,166.904
2026-01-01T18:50:00.000Z,166.904,166.921,166.884,166.909
2026-01-01T18:51:00.000Z,166.909,166.926,166.907,166.920
2026-01-01T18:52:00.000Z,166.920,166.954,166.910,166.945
2026-01-01T18:53:00.000Z,166.945,166.961,166.938,166.958
2026-01-01T18:54:00.000Z,166.958,166.976,166.948,166.970
2026-01-01T18:55:00.000Z,166.970,166.996,166.949,166.981
2026-01-01T18:56:00.000Z,166.981,167.002,166.971,166.984
2026-01-01T18:57:00.000Z,166.984,166.999,166.980,166.992
2026-01-01T18:58:00.000Z,166.992,167.012,166.976,166.995
2026-01-01T18:59:00.000Z,166.995,167.018,166.987,167.011
2026-01-01T19:00:00.000Z,167.011,167.035,167.003,167.014
2026-01-01T19:01:00.000Z,167.014,167.027,167.012,167.022
2026-01-01T19:02:00.000Z,167.022,167.067,167.021,167.046
2026-01-01T19:03:00.000Z,167.046,167.089,167.040,167.070
2026-01-01T19:04:00.000Z,167.070,167.110,167.069,167.087
2026-01-01T19:05:00.000Z,167.087,167.105,167.063,167.099
2026-01-01T19:06:00.000Z,167.099,167.118,167.076,167.102
2026-01-01T19:07:00.000Z,167.102,167.108,167.090,167.103
2026-01-01T19:08:00.000Z,167.103,167.127,167.084,167.106
2026-01-01T19:09:00.000Z,167.106,167.140,167.093,167.125
2026-01-01T19:10:00.000Z,167.125,167.138,167.121,167.128
2026-01-01T19:11:00.000Z,167.128,167.149,167.119,167.135
2026-01-01T19:12:00.000Z,167.135,167.151,167.120,167.140
2026-01-01T19:13:00.000Z,167.140,167.163,167.124,167.153
2026-01-01T19:14:00.000Z,167.153,167.188,167.151,167.172
2026-01-01T19:15:00.000Z,167.172,167.188,167.155,167.179
2026-01-01T19:16:00.000Z,167.179,167.190,167.166,167.189
2026-01-01T19:17:00.000Z,167.189,167.207,167.188,167.196
2026-01-01T19:18:00.000Z,167.196,167.233,167.190,167.213
2026-01-01T19:19:00.000Z,167.213,167.232,167.205,167.221
2026-01-01T19:20:00.000Z,167.221,167.228,167.200,167.223
2026-01-01T19:21:00.000Z,167.223,167.245,167.204,167.240
2026-01-01T19:22:00.000Z,167.240,167.258,167.223,167.242
2026-01-01T19:23:00.000Z,167.242,167.259,167.222,167.240
2026-01-01T19:24:00.000Z,167.240,167.260,167.234,167.244
2026-01-01T19:25:00.000Z,167.244,167.254,167.235,167.244
2026-01-01T19:26:00.000Z,167.244,167.260,167.228,167.248
2026-01-01T19:27:00.000Z,167.248,167.267,167.238,167.257
2026-01-01T19:28:00.000Z,167.257,167.272,167.237,167.261
2026-01-01T19:29:00.000Z,167.261,167.264,167.245,167.258
2026-01-01T19:30:00.000Z,167.258,167.268,167.233,167.252
2026-01-01T19:31:00.000Z,167.252,167.270,167.228,167.259
2026-01-01T19:32:00.000Z,167.259,167.275,167.240,167.253
2026-01-01T19:33:00.000Z,167.253,167.269,167.229,167.246
2026-01-01T19:34:00.000Z,167.246,167.268,167.228,167.244
2026-01-01T19:35:00.000Z,167.244,167.257,167.227,167.251
2026-01-01T19:36:00.000Z,167.251,167.266,167.237,167.252
2026-01-01T19:37:00.000Z,167.252,167.270,167.232,167.254
2026-01-01T19:38:00.000Z,167.254,167.258,167.251,167.254
2026-01-01T19:39:00.000Z,167.254,167.257,167.239,167.254
2026-01-01T19:40:00.000Z,167.254,167.277,167.239,167.262
2026-01-01T19:41:00.000Z,167.262,167.285,167.243,167.255
2026-01-01T19:42:00.000Z,167.255,167.257,167.236,167.254
2026-01-01T19:43:00.000Z,167.254,167.255,167.232,167.238
2026-01-01T19:44:00.000Z,167.238,167.239,167.214,167.237
2026-01-01T19:45:00.000Z,167.237,167.249,167.225,167.242
2026-01-01T19:46:00.000Z,167.242,167.266,167.228,167.233
2026-01-01T19:47:00.000Z,167.233,167.244,167.216,167.224
2026-01-01T19:48:00.000Z,167.224,167.241,167.185,167.204
2026-01-01T19:49:00.000Z,167.204,167.222,167.168,167.187
2026-01-01T19:50:00.000Z,167.187,167.211,167.155,167.173
2026-01-01T19:51:00.000Z,167.173,167.189,167.170,167.175
2026-01-01T19:52:00.000Z,167.175,167.200,167.158,167.162
2026-01-01T19:53:00.000Z,167.162,167.178,167.147,167.162
2026-01-01T19:54:00.000Z,167.162,167.171,167.153,167.158
2026-01-01T19:55:00.000Z,167.158,167.180,167.148,167.151
2026-01-01T19:56:00.000Z,167.151,167.160,167.122,167.146
2026-01-01T19:57:00.000Z,167.146,167.147,167.118,167.139
2026-01-01T19:58:00.000Z,167.139,167.143,167.092,167.113
2026-01-01T19:59:00.000Z,167.113,167.120,167.071,167.090
2026-01-01T20:00:00.000Z,167.090,167.112,167.060,167.079
2026-01-01T20:01:00.000Z,167.079,167.102,167.025,167.047
2026-01-01T20:02:00.000Z,167.047,167.049,167.024,167.030
2026-01-01T20:03:00.000Z,167.030,167.035,167.000,167.003
2026-01-01T20:04:00.000Z,167.003,167.015,166.959,166.969
2026-01-01T20:05:00.000Z,166.969,166.994,166.913,166.936
2026-01-01T20:06:00.000Z,166.936,166.942,166.903,166.905
2026-01-01T20:07:00.000Z,166.905,166.912,166.874,166.886
2026-01-01T20:08:00.000Z,166.886,166.902,166.857,166.871
2026-01-01T20:09:00.000Z,166.871,166.874,166.833,166.839
2026-01-01T20:10:00.000Z,166.839,166.862,166.796,166.820
2026-01-01T20:11:00.000Z,166.820,166.832,166.799,166.800
2026-01-01T20:12:00.000Z,166.800,166.818,166.752,166.766
2026-01-01T20:13:00.000Z,166.766,166.780,166.722,166.728
2026-01-01T20:14:00.000Z,166.728,166.744,166.698,166.705
2026-01-01T20:15:00.000Z,166.705,166.717,166.644,166.667
2026-01-01T20:16:00.000Z,166.667,166.670,166.629,166.643
2026-01-01T20:17:00.000Z,166.643,166.656,166.596,166.617
2026-01-01T20:18:00.000Z,166.617,166.635,166.565,166.587
2026-01-01T20:19:00.000Z,166.587,166.612,166.534,166.544
2026-01-01T20:20:00.000Z,166.544,166.549,166.497,166.503
2026-01-01T20:21:00.000Z,166.503,166.511,166.449,166.460
2026-01-01T20:22:00.000Z,166.460,166.469,166.414,166.414
2026-01-01T20:23:00.000Z,166.414,166.420,166.375,166.376
2026-01-01T20:24:00.000Z,166.376,166.377,166.330,166.350
2026-01-01T20:25:00.000Z,166.350,166.367,166.320,166.321
2026-01-01T20:26:00.000Z,166.321,166.334,166.272,166.296
2026-01-01T20:27:00.000Z,166.296,166.297,166.242,166.246
2026-01-01T20:28:00.000Z,166.246,166.266,166.217,166.221
2026-01-01T20:29:00.000Z,166.221,166.234,166.153,166.172
2026-01-01T20:30:00.000Z,166.172,166.174,166.103,166.127
2026-01-01T20:31:00.000Z,166.127,166.138,166.081,166.093
2026-01-01T20:32:00.000Z,166.093,166.103,166.033,166.058
2026-01-01T20:33:00.000Z,166.058,166.083,166.006,166.018
2026-01-01T20:34:00.000Z,166.018,166.024,165.960,165.968
2026-01-01T20:35:00.000Z,165.968,165.984,165.926,165.929
2026-01-01T20:36:00.000Z,165.929,165.932,165.892,165.899
2026-01-01T20:37:00.000Z,165.899,165.918,165.832,165.845
2026-01-01T20:38:00.000Z,165.845,165.869,165.792,165.804
2026-01-01T20:39:00.000Z,165.804,165.825,165.752,165.762
2026-01-01T20:40:00.000Z,165.762,165.772,165.720,165.726
2026-01-01T20:41:00.000Z,165.726,165.727,165.668,165.682
2026-01-01T20:42:00.000Z,165.682,165.698,165.609,165.634
2026-01-01T20:43:00.000Z,165.634,165.645,165.582,165.598
2026-01-01T20:44:00.000Z,165.598,165.610,165.554,165.555
2026-01-01T20:45:00.000Z,165.555,165.567,165.476,165.501
2026-01-01T20:46:00.000Z,165.501,165.512,165.423,165.442
2026-01-01T20:47:00.000Z,165.442,165.455,165.395,165.397
2026-01-01T20:48:00.000Z,165.397,165.412,165.331,165.350
2026-01-01T20:49:00.000Z,165.350,165.364,165.292,165.301
2026-01-01T20:50:00.000Z,165.301,165.313,165.245,165.265
2026-01-01T20:51:00.000Z,165.265,165.287,165.207,165.212
2026-01-01T20:52:00.000Z,165.212,165.229,165.156,165.162
2026-01-01T20:53:00.000Z,165.162,165.178,165.088,165.107
2026-01-01T20:54:00.000Z,165.107,165.120,165.031,165.045
2026-01-01T20:55:00.000Z,165.045,165.050,164.979,164.997
2026-01-01T20:56:00.000Z,164.997,165.010,164.937,164.947
2026-01-01T20:57:00.000Z,164.947,164.955,164.888,164.898
2026-01-01T20:58:00.000Z,164.898,164.918,164.828,164.846
2026-01-01T20:59:00.000Z,164.846,164.850,164.765,164.784
2026-01-01T21:00:00.000Z,164.784,164.786,164.702,164.721
2026-01-01T21:01:00.000Z,164.721,164.746,164.650,164.671
2026-01-01T21:02:00.000Z,164.671,164.693,164.620,164.632
2026-01-01T21:03:00.000Z,164.632,164.650,164.571,164.579
2026-01-01T21:04:00.000Z,164.579,164.590,164.511,164.521
2026-01-01T21:05:00.000Z,164.521,164.542,164.447,164.469
2026-01-01T21:06:00.000Z,164.469,164.492,164.411,164.421
2026-01-01T21:07:00.000Z,164.421,164.444,164.350,164.365
2026-01-01T21:08:00.000Z,164.365,164.375,164.296,164.312
